,Encoder/feature_corr,Encoder/feature_std,Encoder/train_loss,Encoder/val_loss,Encoder/1step_val_acc,Encoder/1step_val_loss,Encoder/test_feature_corr,Encoder/test_feature_std,Encoder/feature_corr,Encoder/feature_std,Encoder/train_loss,Encoder/val_loss,Encoder/1step_val_acc,Encoder/1step_val_loss,Encoder/test_feature_corr,Encoder/test_feature_std,Encoder/feature_corr,Encoder/feature_std,Encoder/train_loss,Encoder/val_loss,Encoder/1step_val_acc,Encoder/1step_val_loss,Encoder/test_feature_corr,Encoder/test_feature_std,Encoder/feature_corr,Encoder/feature_std,Encoder/train_loss,Encoder/val_loss,Encoder/1step_val_acc,Encoder/1step_val_loss,Encoder/test_feature_corr,Encoder/test_feature_std
11,0.05967636853456497,0.027571328356862067,0.4985786497592926,0.37078072428703307,0.6951200485229492,1.4042187690734864,,,0.047410063445568085,0.026750212535262108,0.491452693939209,0.34169864654541016,0.6833000183105469,1.299218773841858,,,0.07568260282278061,0.02838924713432789,0.5100500583648682,0.3978283405303955,0.7172001004219055,1.528906226158142,,,0.01108066051685522,0.0007001501263876222,0.007346563603365961,0.023309086738091452,0.013236418268818521,0.09352609849622866,,
12,0.045184043049812314,0.02812802717089653,0.4734718382358551,0.34163491129875184,0.6851400375366211,1.5026562690734864,,,0.0341947115957737,0.027624070644378662,0.45747995376586914,0.31251034140586853,0.6695000529289246,1.384374976158142,,,0.06268339604139328,0.029031552374362946,0.49398282170295715,0.36098676919937134,0.711400032043457,1.5968750715255737,,,0.010672416978998423,0.0005570435856422579,0.014770893856771654,0.01787283852535476,0.01685253157197003,0.0822014925154285,,
13,0.03848702311515808,0.028490893170237543,0.45597330331802366,0.32289701104164126,0.694700050354004,1.4667187929153442,,,0.03219986334443092,0.027608783915638924,0.444637656211853,0.30980026721954346,0.6725000739097595,1.3953125476837158,,,0.05280285328626633,0.029277455061674118,0.4695449471473694,0.33807745575904846,0.7119000554084778,1.5070313215255737,,,0.00835524707545256,0.0006199121240701122,0.00890798130218784,0.011918887652183621,0.016998080132998396,0.05189466711881537,,
14,0.03560033366084099,0.029102976620197295,0.43920069336891177,0.3154981851577759,0.6849600434303283,1.5167187929153443,,,0.03057923913002014,0.02782401442527771,0.4293076694011688,0.2988939881324768,0.6765000224113464,1.3992187976837158,,,0.0432320237159729,0.029899436980485916,0.4628862142562866,0.3305480182170868,0.7021000981330872,1.73046875,,,0.004782013721387083,0.0007737987432202444,0.013707938014434599,0.01426498724876308,0.010778611066375315,0.12902289341076834,,
15,0.03296193145215511,0.02906391993165016,0.42078479528427126,0.2813877880573273,0.688200032711029,1.4985937595367431,,,0.028492141515016556,0.027882304042577744,0.40945568680763245,0.2617790997028351,0.6792001128196716,1.36328125,,,0.04044957831501961,0.029693154618144035,0.4388292133808136,0.31153959035873413,0.6985000371932983,1.603906273841858,,,0.0045992029033842564,0.0007265448415725199,0.011760161454043341,0.019003378012758462,0.008069675306368014,0.08672650259607526,,
16,0.03230507522821426,0.029156921803951262,0.40554452538490293,0.26952134966850283,0.6885600686073303,1.5056250095367432,,,0.025790054351091385,0.02833496406674385,0.3761345446109772,0.25467270612716675,0.6747000813484192,1.3976563215255737,,,0.03628520667552948,0.029595863074064255,0.4344317615032196,0.2838682234287262,0.7121001482009888,1.592187523841858,,,0.00391367087693568,0.000546575066234179,0.021032082838665464,0.013921933953234036,0.016076032647788566,0.0852232266529617,,
17,0.03183996602892876,0.029456079378724097,0.39867170453071593,0.27066378891468046,0.6690000176429749,1.5643750429153442,,,0.026161760091781616,0.028422540053725243,0.37614706158638,0.24978287518024445,0.6535000205039978,1.3703125715255737,,,0.03538893535733223,0.030035531148314476,0.41215208172798157,0.28899991512298584,0.6895999908447266,1.6726562976837158,,,0.0034755865270342315,0.0006428359779182136,0.014972814700242127,0.01475542300765191,0.014088110923588245,0.11599469863925069,,
18,0.03169963993132115,0.029798883572220804,0.38153886795043945,0.25905577540397645,0.6655600428581238,1.590781283378601,,,0.024946514517068863,0.028842991217970848,0.36631765961647034,0.2503291964530945,0.6087000370025635,1.4054688215255737,,,0.03619852662086487,0.03036392107605934,0.40056896209716797,0.2833727300167084,0.6976000666618347,2.0414063930511475,,,0.004385942101339516,0.0006243692011576774,0.014136148516883183,0.013889805529858648,0.03513870878474806,0.26024860462207644,,
19,0.03209146410226822,0.029940323904156685,0.37740784883499146,0.24576185047626495,0.6790600419044495,1.5167187690734862,,,0.021617667749524117,0.02902037277817726,0.3680228292942047,0.22661453485488892,0.653700053691864,1.3671875,,,0.0387137196958065,0.030614720657467842,0.39881718158721924,0.26824045181274414,0.6983000636100769,1.653906226158142,,,0.006624830330650176,0.000645252210827758,0.012461694227335259,0.016270392832619215,0.016304088607615758,0.13089796935493264,,
20,0.033256609737873075,0.029832654073834418,0.3663522243499756,0.24566461145877838,0.6873200416564942,1.4717187404632568,,,0.026727505028247833,0.028604261577129364,0.3486673831939697,0.2326059490442276,0.664400041103363,1.321874976158142,,,0.037075020372867584,0.03058457188308239,0.3919812738895416,0.2679678499698639,0.7118000388145447,1.7351562976837158,,,0.004047652252605787,0.0007871080265439491,0.015928278745600606,0.014722753631673354,0.018726632438549922,0.16240553789100431,,
21,0.033574246987700465,0.02999355010688305,0.3611021339893341,0.23333973288536072,0.6786600470542907,1.5226562738418579,,,0.026980990543961525,0.02905580773949623,0.34835147857666016,0.22726178169250488,0.6618000268936157,1.4343750476837158,,,0.03670384734869003,0.03059861995279789,0.38687664270401,0.24220453202724457,0.69840008020401,1.764062523841858,,,0.004015556396558756,0.0006722275500865277,0.0152335435207469,0.00569561967762729,0.01334498020773643,0.13735898841318675,,
22,0.03293173052370548,0.030013879761099815,0.3508417546749115,0.22733909785747528,0.6744200348854065,1.5309375286102296,,,0.026265880092978477,0.029177645221352577,0.3373297452926636,0.21218575537204742,0.6532000303268433,1.439843773841858,,,0.035590846091508865,0.03059370443224907,0.36855486035346985,0.2512815594673157,0.6896000504493713,1.6710938215255737,,,0.003942008243266567,0.0006430265833686431,0.01132689073618951,0.015228848944130438,0.015096427974447353,0.08734922628816484,,
23,0.033308956399559976,0.03009379394352436,0.34726243615150454,0.22388213276863098,0.6747600674629212,1.5221875190734864,,,0.025895489379763603,0.02904466539621353,0.33064815402030945,0.19795791804790497,0.6454000473022461,1.36328125,,,0.03642424941062927,0.031003884971141815,0.36923184990882874,0.2445431649684906,0.69430011510849,1.7625000476837158,,,0.004237406133503639,0.0007486219095817968,0.014755605613426075,0.021212337106010237,0.018382701303823242,0.14701893360506432,,
24,0.03551264144480228,0.030270701646804808,0.33969551920890806,0.22063809335231782,0.6746400475502015,1.5831250190734862,,,0.02739567495882511,0.029442958533763885,0.3298012614250183,0.20508559048175812,0.6414000391960144,1.4460937976837158,,,0.03880583494901657,0.031399138271808624,0.34535330533981323,0.23989035189151764,0.693600058555603,1.83984375,,,0.004839823543254936,0.0007327561601635655,0.00596021178568212,0.017014517270424145,0.02111808188550465,0.17235160364464028,,
25,0.03621442168951035,0.03032379038631916,0.33475431203842165,0.2110284686088562,0.6706600666046143,1.5573437690734864,,,0.027960199862718582,0.029563970863819122,0.3211774230003357,0.1955844759941101,0.6659000515937805,1.5281250476837158,,,0.04164072126150131,0.03092762641608715,0.3486906588077545,0.22593659162521362,0.6749000549316406,1.6023437976837158,,,0.0050876522227065405,0.0005435010298205668,0.010479820034998104,0.01241185923434257,0.0033306206217586453,0.02753616026879478,,
26,0.03657248094677925,0.030361730977892874,0.3285911798477173,0.2106272906064987,0.6764400243759155,1.5425000190734863,,,0.029419224709272385,0.029453428462147713,0.31191524863243103,0.20171302556991577,0.6353999972343445,1.415624976158142,,,0.04195190593600273,0.031115081161260605,0.3502724766731262,0.2186766415834427,0.6947000622749329,1.859375,,,0.0045294752370413196,0.0006741600683747979,0.013999218726506786,0.006523768725079854,0.02357358212627383,0.19147926006622273,,
27,0.0365408793091774,0.030355003476142884,0.32570464015007017,0.20531900227069855,0.6711600422859192,1.5401562690734862,,,0.03073897585272789,0.029280461370944977,0.31107228994369507,0.19311997294425964,0.6351000666618347,1.372656226158142,,,0.040364161133766174,0.031285662204027176,0.34015312790870667,0.22034011781215668,0.6887000203132629,1.8000000715255737,,,0.0035448059691366644,0.0008009403758796489,0.010964758258442044,0.0123104115298102,0.02101957148716533,0.16060402055603076,,
28,0.03749971613287926,0.03037477545440197,0.31815237998962403,0.2048218846321106,0.6697800397872925,1.5709375143051147,,,0.03240217640995979,0.02954188361763954,0.30582955479621887,0.18295243382453918,0.6486000418663025,1.474218726158142,,,0.04331285506486893,0.030995458364486694,0.32970353960990906,0.22119541466236115,0.6825000047683716,1.716406226158142,,,0.003915433069524925,0.0006315747382903339,0.009258053933886049,0.014212879134722196,0.013683073743388048,0.09229071503504337,,
29,0.03808796927332878,0.030422958359122277,0.31605189442634585,0.19866052269935608,0.6636800527572632,1.6201562643051148,,,0.03243253380060196,0.029481954872608185,0.3041921555995941,0.19216153025627136,0.6259000897407532,1.4421875476837158,,,0.043048206716775894,0.031175021082162857,0.3352435827255249,0.20853763818740845,0.6840000152587891,1.814062476158142,,,0.0037932961962532136,0.0006783676250682279,0.012274817733282949,0.008548019462344698,0.02375028391767579,0.15606470824237076,,
30,0.03911099880933762,0.030517151579260826,0.31208128929138185,0.1900291621685028,0.6660600543022156,1.5959375381469727,,,0.03205832093954086,0.029667435213923454,0.30143603682518005,0.17561814188957214,0.6473000645637512,1.4445313215255737,,,0.04496502876281738,0.031073320657014847,0.3289640545845032,0.19937460124492645,0.6819000244140625,1.7531250715255737,,,0.004942172784295497,0.0006321967118512875,0.01056068970986431,0.009113411782296386,0.012375083701790397,0.12249865630931876,,
31,0.038775012642145154,0.030488907173275948,0.3053568363189697,0.18861024975776672,0.6653000593185425,1.5885937929153442,,,0.03232630714774132,0.029427364468574524,0.2923040986061096,0.1794758141040802,0.6459000706672668,1.4734375476837158,,,0.042467717081308365,0.031154518947005272,0.3304841220378876,0.20497150719165802,0.6739000678062439,1.6789063215255737,,,0.004174297704685929,0.0007312249347451131,0.01458167754437997,0.010698044920707203,0.011518895033152165,0.07604578054690278,,
32,0.040909840166568755,0.03063035532832146,0.30574498772621156,0.18919322192668914,0.6694800376892089,1.5882812976837157,,,0.03471467271447182,0.02953951619565487,0.2960332930088043,0.17797411978244781,0.6559000015258789,1.5304688215255737,,,0.04422416910529137,0.03173010051250458,0.31411030888557434,0.2031193971633911,0.678600013256073,1.6648437976837158,,,0.0036545652993963482,0.0009084664222189445,0.006591347967104349,0.011940114881086839,0.00954919116001941,0.05009754675395733,,
33,0.040799607336521146,0.030624157190322875,0.29780356884002684,0.1766300767660141,0.6654800534248352,1.6057812690734863,,,0.03416304290294647,0.029728146269917488,0.28618156909942627,0.16854551434516907,0.6360000371932983,1.4289063215255737,,,0.04512351378798485,0.03148120641708374,0.3151688873767853,0.18654786050319672,0.6858000159263611,1.8054687976837158,,,0.004076226380142491,0.0008063010112129153,0.012113015596664575,0.007684466548936301,0.020697997635219265,0.15413272658586086,,
34,0.042015543580055235,0.0307633463293314,0.29522653222084044,0.18268587589263915,0.6601800322532654,1.6395312547683716,,,0.03425440192222595,0.029682382941246033,0.27907219529151917,0.16727712750434875,0.6398000121116638,1.51171875,,,0.04550457373261452,0.031557533890008926,0.31320276856422424,0.20576691627502441,0.6701000332832336,1.76171875,,,0.0044846909084331095,0.0008401033583755133,0.012214259900873336,0.015404282600108647,0.013115157813824815,0.09160567892541369,,
35,0.04310727939009666,0.030570218339562416,0.29522551894187926,0.1734469562768936,0.6608800292015076,1.6154687881469727,,,0.03569260239601135,0.029607463628053665,0.27899840474128723,0.16392236948013306,0.6503000259399414,1.4890625476837158,,,0.04716508463025093,0.03149963170289993,0.3173878788948059,0.18873274326324463,0.6735000610351562,1.7257813215255737,,,0.004630536461113637,0.0007463419478596961,0.014136477004087765,0.010222417572760331,0.009142331126491458,0.09778647874759948,,
36,0.04352606236934662,0.030588998273015023,0.28999398946762084,0.17223529815673827,0.6600600242614746,1.6045312643051148,,,0.03503694385290146,0.02944081649184227,0.2822623550891876,0.16140982508659363,0.6276000142097473,1.423437476158142,,,0.049341656267642975,0.03171590715646744,0.30702197551727295,0.18898040056228638,0.6848000288009644,1.82421875,,,0.005726403138207485,0.0008516015313734228,0.009827813612243958,0.011074493455238879,0.021877006576009016,0.16191810417077918,,
37,0.04377558007836342,0.0304857537150383,0.2829433798789978,0.1673787921667099,0.6629400372505188,1.6029687643051147,,,0.03614494949579239,0.02967701479792595,0.2731586992740631,0.15755435824394226,0.6488000154495239,1.521875023841858,,,0.04767265543341637,0.031247161328792572,0.3017788827419281,0.17792333662509918,0.6751999855041504,1.728124976158142,,,0.004803055408368744,0.0006923354093093629,0.011614944789237526,0.007520503298361085,0.011787185083203516,0.08189794158021674,,
38,0.04485844969749451,0.03061012327671051,0.28087043166160586,0.16720499992370605,0.6594000339508057,1.6362500429153441,,,0.03691299259662628,0.029911048710346222,0.27462127804756165,0.152573361992836,0.6401000618934631,1.3859375715255737,,,0.049754850566387177,0.031513236463069916,0.29802051186561584,0.1818656474351883,0.6947000026702881,1.83203125,,,0.005584134260330717,0.0006438193142737712,0.009760797985525404,0.011746893736893327,0.021210822105608713,0.16963255046560638,,
39,0.04687907323241234,0.030504196882247925,0.2790461301803589,0.16214739084243773,0.6578600764274597,1.6125000238418579,,,0.040050849318504333,0.029692230746150017,0.2678290009498596,0.15373674035072327,0.6381000876426697,1.453125,,,0.050865937024354935,0.031139029189944267,0.28757646679878235,0.17844106256961823,0.6741001009941101,1.8273438215255737,,,0.004378963789139356,0.0006235976544134585,0.007242577874825045,0.009623855861777254,0.015539235805812488,0.1429997208668025,,
40,0.04679827019572258,0.030530332773923873,0.2784151792526245,0.1675815165042877,0.6579800367355346,1.5892187833786011,,,0.04290715977549553,0.029833480715751648,0.2604002356529236,0.15702074766159058,0.6419000029563904,1.493749976158142,,,0.04988885670900345,0.03117365948855877,0.2957853376865387,0.19332365691661835,0.6775000691413879,1.7218750715255737,,,0.0031487879437702964,0.0005872497991746159,0.013532345732049277,0.015551504196507037,0.014360112886747224,0.10824814304088416,,
41,0.04748369827866554,0.030530250072479247,0.2704380989074707,0.15431777536869049,0.6483800411224365,1.7120312690734862,,,0.04039335250854492,0.029881780967116356,0.2561301589012146,0.14504104852676392,0.6297000050544739,1.584375023841858,,,0.052013643085956573,0.03125840425491333,0.280232697725296,0.16379539668560028,0.6609000563621521,1.859375,,,0.004795083974189675,0.0006077591731568053,0.009264755481055513,0.007357616390806402,0.011836907153349346,0.11565349158551463,,
42,0.048377034813165666,0.030446624383330345,0.2697058379650116,0.15315194725990294,0.6608400344848633,1.6014062643051148,,,0.04292842000722885,0.02972453087568283,0.26036012172698975,0.1445111483335495,0.6409000754356384,1.540624976158142,,,0.0532817542552948,0.031209096312522888,0.28040811419487,0.1649162322282791,0.6771000623703003,1.6828125715255737,,,0.004789730432876519,0.000607273404405885,0.007317603537567519,0.007960572542101689,0.017244639542285268,0.05976541905588098,,
43,0.04942612275481224,0.030514637008309364,0.2643015205860138,0.1528694897890091,0.6509400248527527,1.6831250429153441,,,0.0432719923555851,0.029859162867069244,0.25118833780288696,0.14361979067325592,0.6296000480651855,1.5890625715255737,,,0.053310688585042953,0.030887234956026077,0.2794494032859802,0.1652521938085556,0.6694000363349915,1.8273438215255737,,,0.0039533050004695106,0.0004922788186004232,0.010499427826402636,0.008700012015833754,0.015125897738963145,0.08880960648889187,,
44,0.04904862195253372,0.03045491725206375,0.2661985278129578,0.15389834940433503,0.6494000434875489,1.6721875190734863,,,0.04213118553161621,0.029810169711709023,0.25139203667640686,0.13660144805908203,0.636400043964386,1.579687476158142,,,0.053147006779909134,0.0310768224298954,0.27490508556365967,0.1703145056962967,0.664900004863739,1.790624976158142,,,0.0047647854253236085,0.0005649136561863841,0.009376155776438647,0.014179914974241042,0.011995204026390262,0.0761800838106615,,
45,0.04966622591018677,0.03049454465508461,0.26352048516273496,0.14998264610767365,0.6538600444793701,1.6670312881469727,,,0.04454668238759041,0.02984519675374031,0.25002333521842957,0.13932056725025177,0.6404000520706177,1.5867187976837158,,,0.05383151397109032,0.031003521755337715,0.28611087799072266,0.15516780316829681,0.6659000515937805,1.7687500715255737,,,0.004351771519675463,0.0005274064479935786,0.014511771233525522,0.006224334342619509,0.010856004185681193,0.07681402089722622,,
46,0.052206133306026456,0.03036707565188408,0.2601499319076538,0.14862451553344727,0.6545000433921814,1.6653125524520873,,,0.046244069933891296,0.029721934348344803,0.25016048550605774,0.1424785554409027,0.6442000269889832,1.5734375715255737,,,0.05622095614671707,0.030947692692279816,0.26853492856025696,0.15644173324108124,0.6681000590324402,1.748437523841858,,,0.003994717740058746,0.000590152969233083,0.007225429968920103,0.005756521320063865,0.012310754350033794,0.08522894998737143,,
47,0.05152842551469803,0.030484620854258536,0.2562882125377655,0.14446604549884795,0.651140034198761,1.6745312929153442,,,0.04406432434916496,0.02987634763121605,0.24998381733894348,0.13357198238372803,0.6428000330924988,1.6242188215255737,,,0.05796552076935768,0.030925128608942032,0.2692297101020813,0.1535923331975937,0.6565000414848328,1.7101563215255737,,,0.005595032261769779,0.0005368870640793829,0.0078000347922620545,0.009052152448233899,0.005093426087497743,0.03143305616655128,,
48,0.05252268835902214,0.030312566831707955,0.25423943996429443,0.14408603608608245,0.6594800353050232,1.5775000333786011,,,0.04652838036417961,0.029422223567962646,0.24346131086349487,0.13517813384532928,0.6404000520706177,1.4890625476837158,,,0.056257110089063644,0.03097951039671898,0.26907235383987427,0.1552293300628662,0.6765000224113464,1.677343726158142,,,0.003902162004273451,0.0006586076480255931,0.009657200214813035,0.008472663839308569,0.017163252619777886,0.08945124260826048,,
49,0.053451630473136905,0.030253519490361213,0.2511328041553497,0.14277903735637665,0.6448400378227234,1.6887500286102295,,,0.04621240124106407,0.029324177652597427,0.24574755132198334,0.13267077505588531,0.6282000541687012,1.54296875,,,0.060176096856594086,0.030832024291157722,0.2596980035305023,0.15174157917499542,0.6584000587463379,1.84375,,,0.006103447825522003,0.0006554578132567939,0.005154557731578644,0.007071139694194905,0.012587419843667843,0.11006284125052197,,
50,0.054475507140159606,0.030360470339655877,0.2523101568222046,0.13925119042396544,0.6551400542259216,1.6209375381469726,,,0.04475913941860199,0.029404185712337494,0.23927554488182068,0.13160207867622375,0.6465000510215759,1.4679688215255737,,,0.06283343583345413,0.03095972165465355,0.2690330445766449,0.15192840993404388,0.6742000579833984,1.712499976158142,,,0.007788721896829132,0.0006650049231325036,0.011941996596915878,0.008835827812633588,0.010907017691728946,0.09795482995000954,,
51,0.057389450073242185,0.030259839072823525,0.249698007106781,0.13932560980319977,0.6469000458717347,1.6793750286102296,,,0.04865590110421181,0.029460042715072632,0.23890361189842224,0.13116753101348877,0.631600022315979,1.5929688215255737,,,0.0629737451672554,0.031073182821273804,0.2667635679244995,0.1463540643453598,0.6636000275611877,1.782812476158142,,,0.00586638371214429,0.0006742871246741695,0.010312547517883559,0.007170281460659789,0.014018910964862342,0.08205836989923161,,
52,0.0571543425321579,0.030153490975499152,0.24815725684165954,0.1399308532476425,0.6428000330924988,1.677343773841858,,,0.04925796017050743,0.029507288709282875,0.23983865976333618,0.1336623579263687,0.6359000205993652,1.6062500476837158,,,0.0629761666059494,0.030802994966506958,0.25802141427993774,0.1501014530658722,0.6492000222206116,1.7609375715255737,,,0.0060688056618165365,0.0005937218588012596,0.008296036538688304,0.006813208594517345,0.006034078485477678,0.06045986707263704,,
53,0.05749357119202614,0.030171341449022292,0.24474703669548034,0.1371063470840454,0.6392200469970704,1.7303125143051148,,,0.04800858721137047,0.029214993119239807,0.23817642033100128,0.12735804915428162,0.6258000731468201,1.58984375,,,0.06341779232025146,0.030876431614160538,0.2566792070865631,0.150837704539299,0.6543000340461731,1.8914062976837158,,,0.00723449347581965,0.0007004061965835583,0.007089341929956871,0.008517062756980573,0.012524242472566498,0.12029146541604761,,
54,0.05765638127923012,0.030006038025021553,0.24745853543281554,0.13172681331634523,0.6477800488471985,1.6459375143051147,,,0.04737495258450508,0.029019251465797424,0.23993262648582458,0.12441878020763397,0.6285000443458557,1.580468773841858,,,0.06515587121248245,0.030602378770709038,0.2614021301269531,0.13679061830043793,0.6539000868797302,1.82421875,,,0.0067554366804817925,0.0006897124220806228,0.00821786202335617,0.004789811453367422,0.010830840659785252,0.10174322100558791,,
55,0.05795478299260139,0.029984812065958977,0.24049274027347564,0.12846872061491013,0.6428800344467163,1.6698437929153442,,,0.05168471857905388,0.029391931369900703,0.23419296741485596,0.1200874075293541,0.6362000703811646,1.635156273841858,,,0.06391365826129913,0.030620429664850235,0.24669583141803741,0.13902485370635986,0.6529000401496887,1.721093773841858,,,0.0054924007826309944,0.0005615927865922802,0.005206862341462226,0.007289937226800213,0.006493603644578466,0.033777650410878525,,
56,0.060104673355817796,0.03005918562412262,0.2390511929988861,0.12658439129590987,0.639240050315857,1.7214062929153442,,,0.05004846677184105,0.029159288853406906,0.22905686497688293,0.11441773921251297,0.6040000319480896,1.6101562976837158,,,0.06602094322443008,0.030725281685590744,0.2547191381454468,0.14254525303840637,0.6558000445365906,2.016406297683716,,,0.006908040431804195,0.0006923544759325439,0.009675945732113427,0.010589720700277134,0.020598137403912274,0.16814362125902008,,
57,0.058733032643795015,0.029979371652007102,0.2355293482542038,0.13185312300920488,0.6495200514793396,1.6400000333786011,,,0.050805769860744476,0.029322564601898193,0.22551369667053223,0.12497905641794205,0.6419000625610352,1.5750000476837158,,,0.06381899863481522,0.03061049059033394,0.25080594420433044,0.14308544993400574,0.6599000096321106,1.7195312976837158,,,0.005796175893078084,0.0006128781677467342,0.009754305961507358,0.007609843194587031,0.007486089685014338,0.06427510231837719,,
